runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
1,0,338928,955568,199220,376140,0,0,0,2,428,244,24,1,75,0,0,0,"-1,01431245","0,1747710768","1,1456912257","-1,168783129","-0,26633265","0,586944108","-0,005303896"
1,0,338928,2662144,199228,376140,0,0,0,6,447,273,25,1,74,0,0,0,"-0,689261974","0,9583523534","0,6981685807","0,1316349616","0,8711647618","-1,206880908","-0,068922338"
1,0,338928,1900604,199228,376140,0,0,0,0,435,244,24,1,75,0,0,0,"-0,972721893","0,1912613544","1,0006266081","-0,5662567","0,3762584106","-0,373458757","0,2319744264"
1,0,338928,1139820,199228,376140,0,0,0,2,432,249,24,1,75,0,0,0,"-0,996874401","0,1863087115","1,1204044832","-1,043242102","-0,145230477","0,4011558801","0,0323849846"
1,0,338928,2777828,199236,376140,0,0,0,6,442,268,24,1,74,0,0,0,"-0,735189519","0,3124641297","0,8546698206","-0,042286861","1,006576963","-1,297904721","0,4020249793"
1,0,338928,2092084,199236,376140,0,0,0,0,496,231,24,1,75,0,0,0,"-0,891689191","0,2343857806","1,0026290473","-0,402528315","0,4860927232","-0,562672128","0,205283276"
1,0,338928,1325976,199236,376140,0,0,0,2,671,231,24,1,75,0,0,0,"-0,661291232","0,3915580877","1,2213810528","-0,724434556","-0,118901078","0,2409325672","-0,249449894"
1,0,338928,562088,199244,376140,0,0,0,6,677,246,23,2,75,0,0,0,"-0,141951686","-0,198769703","1,9465712941","-1,042728151","-0,938440018","0,9094537642","0,4101456523"
1,0,338928,2271984,199244,376144,0,0,0,0,704,259,24,2,74,0,0,0,"0,1723701334","0,5879852712","1,4879547329","0,2410042151","0,2079730372","-0,890376666","0,3589806689"
1,0,338928,1506348,199244,376144,0,0,0,2,688,244,24,1,75,0,0,0,"-0,616097767","0,4253352438","1,2054557885","-0,581057496","-0,011050563","0,0626514261","-0,238954426"
1,0,338928,742476,199252,376144,0,0,0,6,687,237,24,2,75,0,0,0,"-0,094732561","0,4370419852","1,7447093865","-0,691385623","-0,866018564","0,6968547868","0,0220734475"
1,0,338928,2448984,199252,376144,0,0,0,0,709,269,24,1,74,0,0,0,"-0,358791283","0,5740607121","1,0477492982","-0,009262821","0,657795799","-0,926344884","-0,066128925"
1,0,338928,1685104,199252,376144,0,0,0,2,683,231,24,1,75,0,0,0,"-0,632018582","0,4059405713","1,1727011316","-0,486065184","0,1207631451","-0,122769389","-0,173163443"
1,0,338928,919008,199260,376144,0,0,0,8,694,264,24,1,75,0,0,0,"-0,603070691","0,4429964896","1,3112101071","-0,920488835","-0,427386015","0,6654379734","-0,423367646"
1,0,338928,2638472,199260,376144,0,0,0,0,516,303,24,2,74,0,0,0,"-0,041645456","0,4679173941","1,3348653162","0,346095463","0,52046408","-1,279567562","0,6871879064"
1,0,338928,1881028,199260,376144,0,0,0,2,432,247,24,1,75,0,0,0,"-0,974840411","0,1900191714","1,005703595","-0,576122251","0,3620645571","-0,353355439","0,2275805437"
1,0,338928,1120244,199268,376144,0,0,0,8,421,242,24,1,75,0,0,0,"-1,020118073","0,1590509794","1,1241507681","-1,067094873","-0,15052036","0,4180057444","0,0454505724"
1,0,338928,2759032,199268,376144,0,0,0,2,451,286,24,1,74,0,0,0,"-0,706116189","0,3506724596","0,8618884304","-0,030568354","0,9794542486","-1,273748748","0,3719577807"
1,0,338928,2075108,199268,376144,0,0,0,2,430,250,24,2,75,0,0,0,"-0,412690674","0,2260370516","1,3927047969","-0,074608156","0,1568158847","-0,691614682","0,7332489913"
1,0,338928,1311236,199276,376144,0,0,0,6,425,243,24,2,75,0,0,0,"-0,452543118","0,2013842494","1,5122107235","-0,565974912","-0,35929631","0,0832343246","0,5451931037"
1,0,338928,547616,199276,376144,0,0,0,0,426,232,24,1,75,0,0,0,"-1,048172308","0,1603160771","1,2046212049","-1,44262076","-0,537530282","0,9987808954","-0,094171805"
1,0,338928,2253276,199276,376148,0,0,0,4,453,274,24,2,74,0,0,0,"-0,178015899","0,3639278798","1,3594705872","0,018054891","0,3025438195","-0,902846288","0,7020070432"
1,0,338928,1492344,199284,376148,0,0,0,12,615,242,24,1,75,0,0,0,"-0,722217121","0,3393887573","1,1795344241","-0,649434222","0,0129671791","0,0664286898","-0,142542706"
1,0,338928,727384,199284,376148,0,0,0,0,679,259,24,1,75,0,0,0,"-0,642331287","0,4347399323","1,3227138911","-1,068007689","-0,547770077","0,8569261848","-0,43915336"
1,0,338928,2434724,199284,376148,0,0,0,2,724,281,25,1,74,0,0,0,"-0,287684972","1,2370834642","0,8856851578","0,2475486585","0,5824642741","-0,935637998","-0,532358049"
1,0,338928,1670088,199292,376148,0,0,0,6,688,241,24,1,75,0,0,0,"-0,613829802","0,4181345543","1,1853804955","-0,476438169","0,1016687096","-0,104628666","-0,195933088"
1,0,338928,904720,199292,376148,0,0,0,0,679,237,24,1,75,0,0,0,"-0,660993536","0,4088746364","1,291306374","-0,97871444","-0,414108303","0,6716553311","-0,372753928"
1,0,338928,2608892,199292,376148,0,0,0,2,711,275,24,1,75,0,0,0,"-0,511935702","0,4948596958","1,0538752494","0,1704192248","0,7134396282","-1,048985571","-0,013055017"
1,0,338928,1843772,199300,376148,0,0,0,6,698,265,24,2,75,0,0,0,"-0,011496135","0,4914763642","1,586091879","0,0451349938","-0,135090166","-0,415839024","0,2678091773"
1,0,338928,1077580,199300,376148,0,0,0,0,691,268,24,2,75,0,0,0,"-0,047982989","0,4928065793","1,6945469471","-0,448513967","-0,656358964","0,3631064449","0,0814675139"
1,0,338928,2717232,199300,376148,0,0,0,2,506,278,24,1,74,0,0,0,"-0,637435414","0,3936137507","0,8982805432","-0,014519423","0,9296340492","-1,225470342","0,2894325717"
1,0,338928,2033852,199308,376148,0,0,0,8,425,245,24,1,75,0,0,0,"-0,981056406","0,17421831","0,9860035293","-0,481932272","0,4697790861","-0,510237741","0,2752564396"
1,0,338928,1274308,199308,376148,0,0,0,0,435,254,24,1,75,0,0,0,"-0,986803128","0,2022829239","1,1015998198","-0,951347558","-0,058047766","0,2655838587","0,06223424"
2,0,338928,2912140,199308,376148,0,0,0,2,426,250,24,1,75,0,0,0,"-0,765621021","0,5169380494","0,9219418534","1,4090541469","4,7575821034","1,9777786658","0,9955528314"
1,0,338928,2246364,199316,376148,0,0,0,6,460,288,24,1,74,0,0,0,"-0,708550114","0,3535930184","0,9527756462","-0,34038826","0,6229851546","-0,750622713","0,2216449657"
1,0,338928,1484584,199316,376148,0,0,0,8,430,245,24,1,75,0,0,0,"-0,993111668","0,1754863655","1,0742550676","-0,824761163","0,0921029235","0,0491577651","0,1255356009"
1,0,338928,724808,199316,376148,0,0,0,2,419,238,24,2,75,0,0,0,"-0,490972652","0,1932182007","1,5951688801","-0,951110601","-0,754206775","0,6776134021","0,4107036139"
1,0,338928,2435068,199324,376140,0,0,0,6,521,284,25,1,74,0,0,0,"-0,580869118","1,0438574089","0,7787722641","0,0683798372","0,6744951715","-0,9634789","-0,242860796"
1,0,338928,1669448,199324,376148,0,0,0,0,661,247,24,1,75,0,0,0,"-0,651115732","0,4106178463","1,1650918343","-0,500717915","0,1107543223","-0,106617318","-0,156304393"
1,0,338928,906568,199324,376148,0,0,0,2,688,256,24,1,75,0,0,0,"-0,627025133","0,4390029134","1,3026280167","-0,94726783","-0,428394205","0,6751721603","-0,403637426"
1,0,338928,2609612,199332,376148,0,0,0,6,709,266,25,1,74,0,0,0,"-0,320291564","1,2008272568","0,8532706169","0,3329142062","0,7166157993","-1,118979028","-0,453693271"
1,0,338928,1844732,199332,376148,0,0,0,0,681,245,24,2,75,0,0,0,"-0,063003514","0,4611014","1,5663359121","0,0039122436","-0,114704192","-0,42381105","0,3171270892"
1,0,338928,1082876,199332,376148,0,0,0,2,679,237,24,1,75,0,0,0,"-0,655549215","0,4083473289","1,2669231492","-0,863767627","-0,292966119","0,4903617774","-0,32718776"
1,0,338928,2712328,199340,376140,0,0,0,6,712,282,25,1,74,0,0,0,"-0,294886699","1,2244980062","0,8420093383","0,4174707523","0,776166224","-1,219518746","-0,445797057"
1,0,338928,2029496,199340,376148,0,0,0,0,702,275,24,1,75,0,0,0,"-0,548268237","0,4872330367","1,1375101615","-0,205846329","0,3215607713","-0,461041506","-0,147484497"
1,0,338928,1274052,199340,376148,0,0,0,2,683,241,24,1,75,0,0,0,"-0,638982964","0,4186887381","1,240377223","-0,734890302","-0,166561861","0,2973094792","-0,286785484"
2,0,338928,2905820,199348,376148,0,0,0,8,628,272,24,1,75,0,0,0,"-0,444684767","0,7272944372","1,0474617094","1,6197378456","4,6457791191","2,0170893001","0,6763981487"
1,0,338928,2223864,199348,376148,0,0,0,0,448,261,25,1,74,0,0,0,"-0,724623783","0,9550950783","0,7601673805","-0,161800479","0,5777554689","-0,764055799","-0,164841743"
1,0,338928,1470200,199348,376148,0,0,0,2,429,245,24,1,75,0,0,0,"-0,999522462","0,1850101305","1,0694670208","-0,84009494","0,0831427874","0,0634293618","0,1293491872"
1,0,338928,716536,199356,376148,0,0,0,6,559,469,24,1,75,0,0,0,"-0,584843007","0,5753568001","1,3050312606","-0,959654404","-0,620712342","0,8976294316","-0,463320356"
1,0,338928,2432804,199356,376148,0,0,0,0,631,486,25,1,74,0,0,0,"-0,200037435","1,409674962","0,8711548874","0,3736795666","0,5068440302","-0,901551348","-0,5817998"
1,0,338928,1668168,199356,376148,0,0,0,2,426,240,24,2,75,0,0,0,"-0,447592736","0,2101612942","1,4538357936","-0,345394437","-0,114414062","-0,280690318","0,6447978931"
1,0,338928,907384,199364,376148,0,0,0,6,423,241,24,1,75,0,0,0,"-1,03088969","0,1647929288","1,1579260317","-1,201975366","-0,296919699","0,6342618832","-0,007566596"
1,0,338928,2619872,199364,376148,0,0,0,2,459,288,25,1,75,0,0,0,"-0,832031657","0,9112628625","0,7379198879","0,1972537037","0,77873173","-1,120898617","-0,083342069"
1,0,338928,1854752,199364,376148,0,0,0,2,626,239,24,1,75,0,0,0,"-0,705497339","0,3670838955","1,1186469584","-0,421784769","0,2576169047","-0,301801343","-0,050766251"
1,0,338928,1095464,199372,376148,0,0,0,6,667,241,24,1,75,0,0,0,"-0,667920606","0,3971664898","1,2646989439","-0,858556911","-0,281883403","0,4767500818","-0,312626123"
1,0,338928,2724332,199372,376148,0,0,0,0,707,276,24,1,74,0,0,0,"-0,349642879","0,5869891511","1,0078864305","0,171490374","0,8418080226","-1,205514879","0,0050250407"
1,0,338928,2045008,199372,376148,0,0,0,2,696,242,24,1,75,0,0,0,"-0,59356153","0,4386080198","1,1287927668","-0,233847611","0,3532909699","-0,484988138","-0,105475277"
1,0,338928,1275276,199380,376128,0,0,0,6,712,348,24,1,75,0,0,0,"-0,477240853","0,5741782303","1,2814323987","-0,591531612","-0,241202912","0,3237347948","-0,428915384"
2,0,338928,2900108,199380,376132,0,0,0,0,684,274,25,1,75,0,0,0,"-0,329472888","1,4323559691","0,8928306839","1,8999515419","4,5640306265","2,0024040913","0,1708027069"
1,0,338928,2212264,199380,376132,0,0,0,2,660,218,24,1,75,0,0,0,"-0,667388578","0,3760475611","1,0783399914","-0,186055715","0,4978926537","-0,665402568","0,0123806932"
1,0,338928,1451812,199388,376132,0,0,0,6,646,218,24,1,75,0,0,0,"-0,712502687","0,3516084134","1,1935939457","-0,676224506","-0,015699499","0,1062657511","-0,168129098"
1,0,338928,691852,199404,376116,12,0,12,46,651,316,24,1,74,0,0,0,"-0,410794138","0,5093060991","1,3678563979","-1,054866374","-0,579024352","0,8792593284","-0,451833682"
4,0,338928,2405452,199404,376140,0,0,0,2,418,255,25,1,74,0,0,0,"-0,227088374","1,8796591383","0,9517611183","3,9260333673","11,789521859","9,1865891804","1,4098288613"
1,0,338928,1649016,199404,376140,0,0,0,0,392,223,24,1,75,0,0,0,"-1,075324098","0,1289472028","1,0158085209","-0,785283363","0,234793026","-0,128638803","0,2528381982"
1,0,338928,888232,199412,376140,0,0,0,10,393,215,24,1,75,0,0,0,"-1,104351196","0,0993049765","1,145166499","-1,264616993","-0,28211151","0,6438105374","0,0525282684"
1,0,338928,2596568,199412,376140,0,0,0,2,418,244,24,2,74,0,0,0,"-0,257576215","0,3037428729","1,2816909791","0,1711404989","0,5695062596","-1,263939186","0,8747238528"
1,0,338928,1831700,199412,376124,0,0,0,0,426,274,25,1,75,0,0,0,"-0,926174086","0,8619746838","0,8377306143","-0,347684137","0,2632915898","-0,326949741","-0,224365125"
1,0,338928,1069588,199420,376124,0,0,0,10,393,225,23,2,75,0,0,0,"-0,568601082","-0,490264747","1,7143282705","-0,999303326","-0,449766459","0,3488256391","0,9744407521"
1,0,338928,2704108,199420,376128,0,0,0,4,418,262,24,1,74,0,0,0,"-0,788505207","0,2913507297","0,8531980368","-0,117396288","0,9693610845","-1,228107516","0,4297532775"
1,0,338928,2020072,199420,376128,0,0,0,0,457,206,24,1,75,0,0,0,"-0,986981062","0,172322507","0,9914394072","-0,508321005","0,4676418651","-0,500844769","0,2708533635"
1,0,338928,1252420,199428,376128,0,0,0,40,637,217,24,1,75,0,0,0,"-0,718091593","0,2883687965","1,260865354","-0,779537209","-0,151424519","0,3082568798","-0,234725264"
1,0,338928,2884836,199428,376128,0,0,0,2,669,244,24,1,75,0,0,0,"-0,604118955","0,4231389325","0,9847109077","0,2753341649","0,9379485918","-1,342691942","0,1514859505"
1,0,338928,2201088,199428,376128,0,0,0,0,657,224,24,2,75,0,0,0,"-0,113222447","0,4179834457","1,4956543739","0,1863278571","0,1510195939","-0,794496099","0,4662383359"
1,0,338928,1438456,199436,376120,0,0,0,6,659,234,24,1,75,0,0,0,"-0,678223896","0,385332498","1,2067594278","-0,655524822","-0,040465903","0,1250782358","-0,203852296"
1,0,338928,680696,199436,376128,0,0,0,2,656,219,24,1,75,0,0,0,"-0,727583909","0,3650178418","1,3153143342","-1,157121484","-0,547753801","0,8920512965","-0,37909434"
1,0,338928,2384116,199436,376128,0,0,0,0,704,264,24,2,74,0,0,0,"0,1734948472","0,6016307815","1,47552353","0,318988606","0,2799897495","-1,003844771","0,3885427637"
1,0,338928,1621756,199444,376120,0,0,0,186,709,266,24,1,75,0,0,0,"-0,471858855","0,1906672253","1,4274773727","-0,291891638","0,0226297612","-0,043486041","-0,415766311"
1,0,338928,857588,199444,376128,0,0,0,2,634,258,24,1,75,0,0,0,"-0,710628614","0,3941866218","1,28295651","-1,024639471","-0,43902223","0,7176541596","-0,336688725"
1,0,338928,2572240,199444,376128,0,0,0,0,453,277,24,1,74,0,0,0,"-0,728300053","0,3493502428","0,8916636993","-0,156496593","0,8546727197","-1,085958872","0,3351162772"
1,0,338928,1817652,199452,376128,0,0,0,12,418,229,24,1,75,0,0,0,"-1,020737031","0,1448891959","1,0204616224","-0,636720203","0,3326723766","-0,295096967","0,2441430563"
1,0,338928,1054716,199452,376128,0,0,0,2,422,240,24,1,75,0,0,0,"-1,034170712","0,1728894167","1,1312212326","-1,113578848","-0,195597882","0,4837413845","0,0388723204"
1,0,338928,2691292,199452,376128,0,0,0,0,456,276,24,1,74,0,0,0,"-0,721251091","0,3520371855","0,874840624","-0,07938985","0,9351203657","-1,206888302","0,3628099611"
1,0,338928,2008348,199460,376120,0,0,0,6,431,252,24,1,75,0,0,0,"-0,972937992","0,1967655159","0,9952161978","-0,48560457","0,4443726004","-0,482329535","0,2592379363"
1,0,338928,1246476,199460,376128,0,0,0,2,434,243,24,1,75,0,0,0,"-1,006997241","0,18955896","1,108853077","-0,978020393","-0,071941213","0,2909833287","0,0687305992"
1,0,338928,2872456,199460,376128,0,0,0,0,443,277,25,1,75,0,0,0,"-0,864048421","0,8905869879","0,6872527512","0,329946318","0,9643514473","-1,382750752","0,019809281"
1,0,338928,2184812,199468,376120,0,0,0,6,583,239,24,1,75,0,0,0,"-0,759354326","0,3258686434","1,050197206","-0,247702915","0,5016558989","-0,643651742","0,0965761165"
1,0,338928,1425036,199468,376128,0,0,0,14,672,247,24,1,75,0,0,0,"-0,642573412","0,4022801471","1,2288534257","-0,630751251","-0,064276371","0,1434679849","-0,244279553"
1,0,338928,661416,199468,376128,0,0,0,0,692,274,24,1,75,0,0,0,"-0,616886441","0,4716005171","1,3467843177","-1,08036094","-0,609134406","0,9286671291","-0,484078412"
1,0,338928,2372100,199476,376128,0,0,0,6,719,307,24,1,74,0,0,0,"-0,311245538","0,6285923855","1,0841942614","-0,001307054","0,5762005993","-0,83882833","-0,134795853"
1,0,338928,1608228,199476,376128,0,0,0,2,683,233,24,1,75,0,0,0,"-0,642167211","0,4156928822","1,1897784228","-0,530498492","0,0650737918","-0,044728743","-0,189116368"
1,0,338928,841584,199476,376128,0,0,0,0,681,235,24,2,75,0,0,0,"-0,115063914","0,446786944","1,7232080397","-0,639781674","-0,79570976","0,5940356462","0,069463143"
1,0,338928,2547620,199484,376128,0,0,0,6,739,319,25,1,74,0,0,0,"-0,226216783","1,2999205198","0,8924666285","0,3780959615","0,6286390891","-1,04044212","-0,557858802"
1,0,338928,1783740,199484,376128,0,0,0,2,685,249,24,1,75,0,0,0,"-0,615729485","0,4389565585","1,1667599078","-0,400839289","0,1748492949","-0,219474357","-0,160858729"
1,0,338928,1025728,199484,376128,0,0,0,0,618,261,24,2,75,0,0,0,"-0,172262548","0,4210570766","1,6645129755","-0,55398563","-0,655541632","0,4037060999","0,185150064"
1,0,338928,2689424,199492,376128,0,0,0,8,453,282,24,1,74,0,0,0,"-0,716701708","0,3454630082","0,8850223763","-0,069223145","0,9305441161","-1,204018595","0,3552162494"
1,0,338928,1977556,199492,376128,0,0,0,2,426,236,24,1,75,0,0,0,"-1,002557484","0,179394394","0,9903007349","-0,529868726","0,4349969531","-0,455430104","0,2774797345"
1,0,338928,1218268,199492,376128,0,0,0,0,424,242,24,1,75,0,0,0,"-1,02612171","0,1829364529","1,1058027369","-1,007681807","-0,086049167","0,3179352809","0,0794214173"
1,0,338928,2847760,199500,376120,0,0,0,6,454,281,24,2,74,0,0,0,"-0,156842126","0,3822062828","1,2760123136","0,4064226844","0,7019699705","-1,506411519","0,8526588153"
1,0,338928,2162164,199500,376128,0,0,0,2,425,248,24,1,75,0,0,0,"-0,984637921","0,1949085851","0,9634640373","-0,401390256","0,5546667543","-0,640727688","0,3161135476"
1,0,338928,1402388,199500,376128,0,0,0,0,420,235,24,1,75,0,0,0,"-1,033725244","0,1719847271","1,0738758139","-0,90211101","0,0455367164","0,128521894","0,1396651176"
1,0,338928,636500,199508,376120,0,0,0,6,445,232,24,1,75,0,0,0,"-1,024287761","0,1774797905","1,2134165325","-1,361089816","-0,488432008","0,9105257496","-0,097869196"
1,0,338928,2356356,199508,376128,0,0,0,2,677,281,24,2,74,0,0,0,"0,149828606","0,5964226965","1,4719275426","0,2968792896","0,2629950577","-0,975756724","0,4050901535"
1,0,338928,1586624,199508,376128,0,0,0,0,687,246,24,1,75,0,0,0,"-0,625029024","0,4397663265","1,196070672","-0,528489714","0,0409729468","-0,019461485","-0,209836943"
1,0,338928,826608,199516,376120,0,0,0,6,689,257,24,1,75,0,0,0,"-0,633459975","0,4409523756","1,3244749632","-0,990282438","-0,486293363","0,7564724431","-0,425273897"
1,0,338928,2533720,199516,376128,0,0,0,4,718,275,24,1,75,0,0,0,"-0,51298082","0,5055894362","1,0765563109","0,1332972932","0,6565640332","-0,972097025","-0,038649811"
1,0,338928,1769600,199516,376128,0,0,0,0,675,228,24,1,75,0,0,0,"-0,656597641","0,4075617524","1,1578447301","-0,442485163","0,1817797716","-0,21124975","-0,128216169"
1,0,338928,1003648,199524,376132,0,0,0,6,705,260,24,1,75,0,0,0,"-0,600984953","0,4613696117","1,3067735323","-0,860408162","-0,374518164","0,5792155736","-0,405042573"
1,0,338928,2688592,199524,376132,0,0,0,2,728,280,24,1,75,0,0,0,"-0,488817509","0,5257715197","1,0568305909","0,2438823209","0,7550441171","-1,127219979","-0,01554536"
1,0,338928,1956312,199524,376132,0,0,0,0,689,245,25,1,75,0,0,0,"-0,574410256","1,0795289285","0,9620115063","-0,056313627","0,2418084778","-0,423984765","-0,54423782"
1,0,338928,1192780,199532,376124,0,0,0,8,703,241,24,1,75,0,0,0,"-0,617784736","0,4342326425","1,2752621597","-0,76045648","-0,233832949","0,3823922892","-0,337176721"
1,0,338928,2836252,199532,376132,0,0,0,2,481,270,25,1,74,0,0,0,"-0,652107927","1,0049105254","0,691372662","0,2689912703","0,9737875253","-1,380868142","-0,058853832"
1,0,338928,2160896,199532,376136,0,0,0,0,423,239,24,1,75,0,0,0,"-1,000048739","0,1861327672","0,9593139257","-0,41503874","0,5598411926","-0,64185516","0,3295117658"
1,0,338928,1405216,199540,376128,0,0,0,6,425,245,24,1,75,0,0,0,"-1,013887254","0,1811313226","1,0861248323","-0,879309432","0,0383940637","0,1285638298","0,1197754833"
1,0,338928,647520,199540,376136,0,0,0,2,429,237,24,1,75,0,0,0,"-1,045228053","0,1761425771","1,1998538336","-1,367119548","-0,476102612","0,8979882937","-0,072013332"
1,0,338928,2363024,199540,376136,0,0,0,0,455,275,25,1,74,0,0,0,"-0,702335837","0,986758465","0,7491428903","-0,050898507","0,6598552251","-0,902067985","-0,146651617"
1,0,338928,1597388,199548,376128,0,0,0,6,425,232,24,1,75,0,0,0,"-1,022031956","0,1665577986","1,0540697188","-0,77123193","0,177050413","-0,069810754","0,1817946836"
