runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9,Principale10,Principale11,Principale12,Principale13,Principale14,Principale15,Principale16
1,0,348988,1067628,198192,349124,0,0,0,0,487,233,24,1,75,0,0,0,"-0,634877538","-0,291757988","-0,071351742","-0,677018971","-0,516168542","0,6877904793","-0,043777971","0,2075164546","0,1637140783","-0,143913839","0,0284911033","0,3542837649","0,1231363036","0,2525465576","0,0271121901","-0,000735447"
1,0,348988,2716060,198200,349116,0,0,0,10,436,279,24,1,74,0,0,0,"-0,428940107","-0,199147725","-0,360613634","0,3082764976","0,6549760429","-1,024219389","0,3871342183","0,3752511436","0,1505195781","-0,260097963","-0,167710264","0,5488114031","0,2578224242","0,0961321027","0,0383793775","-0,175503347"
1,0,348988,2025004,198200,349124,0,0,0,0,439,274,24,1,75,0,0,0,"-0,626695371","-0,279378456","-0,239006495","-0,072574702","0,1367615814","-0,283691669","0,2372639923","0,3027538999","0,205529223","-0,190384823","-0,108962724","0,4107904603","0,3016865305","0,1654276702","-0,043482106","0,0888252367"
1,0,348988,1267228,198200,349124,0,0,0,0,443,287,24,1,75,0,0,0,"-0,632633878","-0,264594141","-0,11671973","-0,534735704","-0,390267599","0,4905570416","0,0227319771","0,2317588861","0,2718833488","-0,220373407","-0,11435584","0,4218653447","0,2832620916","0,1538065788","-0,022740599","0,0451478654"
1,0,348988,2899152,198208,349124,0,0,0,8,445,276,24,1,75,0,0,0,"-0,581705098","-0,27756825","-0,361291698","0,4956174111","0,729099422","-1,171465464","0,4469787886","0,3932878874","0,1159418673","-0,146170876","-0,089345182","0,416816615","0,337839766","0,1529568172","-0,092539864","0,1478473124"
1,0,348988,2217460,198208,349124,0,0,0,0,418,239,24,1,75,0,0,0,"-0,689992772","-0,341169877","-0,286841825","-0,006599926","0,297940814","-0,490125515","0,3499620262","0,3134786961","0,2269515294","-0,206834835","-0,132136996","0,3893668261","0,2504687496","0,2073714567","-0,022484358","0,0845953887"
1,0,348988,1453580,198208,349124,0,0,0,0,437,250,24,1,75,0,0,0,"-0,676430945","-0,314724793","-0,155626873","-0,460918852","-0,239087326","0,2919702423","0,1139044245","0,2430261483","0,2564177885","-0,212317185","-0,100045325","0,3918808916","0,2170092044","0,2044588902","-0,000311412","0,0382296509"
1,0,348988,706344,198216,349124,0,0,0,8,491,252,23,2,75,0,0,0,"-0,09873623","-0,881993195","0,5960843842","-0,734379249","-1,062585963","0,9474235184","0,7165466019","-1,900674523","-0,015482277","0,0376079304","0,1110894129","0,6076614656","0,3338148655","-0,063525247","-0,102390251","-0,099302549"
1,0,348988,2428048,198216,349124,0,0,0,2,678,277,25,1,75,0,0,0,"-0,222874899","0,5866051417","-0,343264179","0,6446850253","0,2477182452","-0,688350704","-0,437850285","0,531899792","0,1862203787","0,12461039","0,3025205171","-0,042836932","-0,228168506","0,6918242365","0,0576144534","0,2642327679"
1,0,348988,1680560,198216,349124,0,0,0,0,662,240,24,1,75,0,0,0,"-0,351014385","-0,112493196","-0,067309188","-0,120802552","-0,182929597","0,0900458752","-0,144326891","0,2855182925","-0,319683513","0,1639876845","0,4507044767","0,2808433172","0,0537987651","0,3024777012","-0,007630956","0,0298864595"
1,0,348988,939028,198224,349116,0,0,0,8,664,233,24,1,75,0,0,0,"-0,377794355","-0,136710114","0,0573046522","-0,587828513","-0,687511305","0,8432456359","-0,340249166","0,2172210216","-0,249886549","0,133552262","0,4552588509","0,2836730089","-0,021275541","0,3147819207","0,0172850386","-0,022920671"
1,0,348988,2656632,198224,349124,0,0,0,0,700,267,24,1,74,0,0,0,"-0,064449027","0,0518804277","-0,217986047","0,4917343926","0,4994899566","-0,930119956","0,0089270687","0,3876369148","-0,502485773","0,1712025973","0,4778987666","0,4091606252","0,0652959863","0,2189559391","0,0585274004","-0,207270927"
1,0,348988,1904000,198224,349124,0,0,0,0,670,238,24,1,75,0,0,0,"-0,334150969","-0,105608596","-0,097742972","0,0258994246","-0,032912265","-0,13659649","-0,095860015","0,3076953473","-0,360761516","0,1872012178","0,4736415012","0,2753403435","0,0568422593","0,3062776892","-0,015123875","0,0430950207"
1,0,348988,1157788,198232,349116,0,0,0,8,690,262,24,1,75,0,0,0,"-0,300313547","-0,074284735","0,0433201778","-0,39516532","-0,56676813","0,6307059958","-0,347482928","0,2459667471","-0,323829036","0,1776070697","0,4990296399","0,2973825239","0,0371134532","0,2795137463","-0,015319379","0,0051702043"
1,0,348988,2800848,198232,349124,0,0,0,0,702,271,24,1,75,0,0,0,"-0,219971486","-0,027913163","-0,212946288","0,6572551373","0,5460540231","-1,037183811","0,0606730359","0,4035612777","-0,512107446","0,2695159667","0,5339699503","0,2885959694","0,1594211991","0,2618785325","-0,079063441","0,1178913915"
1,0,348988,2127464,198232,349124,0,0,0,0,663,229,24,1,75,0,0,0,"-0,347002258","-0,121616869","-0,137816986","0,1515146368","0,128091901","-0,366888928","-0,019212939","0,3272140945","-0,367516452","0,1879824925","0,4655609529","0,2704630002","0,0548327993","0,3147558184","-0,016597431","0,0537559308"
1,0,348988,1379476,198240,349124,0,0,0,10,492,244,24,1,75,0,0,0,"-0,601539495","-0,285276109","-0,101941737","-0,453857763","-0,313274949","0,3737769882","0,0123859895","0,246192138","0,136279551","-0,128954462","0,0378810485","0,3733790051","0,1426340374","0,2278468192","-0,007087989","0,0263464104"
1,0,348988,630980,198240,349124,0,0,0,0,420,247,24,1,74,0,0,0,"-0,566963539","-0,251093494","-0,062601808","-1,068007747","-0,743103498","1,0871257074","-0,09215346","0,1600676335","0,3690154865","-0,364726322","-0,194984367","0,522944355","0,0952702521","0,1578666661","0,1666128816","-0,329820907"
1,0,348988,2359412,198240,349124,0,0,0,0,458,303,24,1,74,0,0,0,"-0,389302782","-0,133738521","-0,299540464","0,1189184611","0,3881757952","-0,653429107","0,2504256545","0,341150414","0,1320376374","-0,242395884","-0,131302086","0,5519269603","0,2927579097","0,0753339812","0,0494605235","-0,188007342"
1,0,348988,1616020,198248,349124,0,0,0,8,426,236,24,2,75,0,0,0,"-0,14475339","-0,320039278","0,2384295698","0,0023189108","-0,453254065","-0,019023528","0,6337871099","-1,656534748","0,6548642905","-0,111073648","-0,189916317","0,2727981456","0,003989615","0,3717988856","0,0051187759","0,1241611541"
1,0,348988,866296,198248,349124,0,0,0,0,420,231,24,2,75,0,0,0,"-0,189118727","-0,324450587","0,341019816","-0,490214745","-0,958937009","0,7414986979","0,4593451017","-1,73546337","0,7319928093","-0,149071014","-0,205850284","0,2642005452","-0,031595922","0,387314579","0,0517915986","0,0718785194"
1,0,348988,2593928,198248,349124,0,0,0,0,450,282,24,2,75,0,0,0,"-0,028741907","-0,220885669","0,0988328269","0,6836282654","0,1783702771","-1,000455779","0,8179013758","-1,556091972","0,5129555676","-0,038410681","-0,157800189","0,2923999358","0,1603721195","0,3091606052","-0,061103571","0,2115992664"
1,0,348988,1850528,198256,349124,0,0,0,8,425,236,24,1,75,0,0,0,"-0,693812905","-0,35168171","-0,215885297","-0,227524431","0,0443622198","-0,116530319","0,2414720029","0,2828878598","0,2522141458","-0,213849085","-0,112722292","0,3943822614","0,2020633714","0,2107461716","-0,014649196","0,0588414012"
1,0,348988,1112996,198256,349128,0,0,0,0,420,239,24,1,75,0,0,0,"-0,727414147","-0,34509532","-0,113107958","-0,703087794","-0,458014449","0,6334865431","0,0614271608","0,206600376","0,3285260638","-0,251778401","-0,131951697","0,3924091039","0,1840604337","0,2147394367","0,0250803944","0,0115828"
1,0,348988,2764184,198256,349128,0,0,0,0,530,286,24,2,74,0,0,0,"0,2657615372","-0,050850459","0,0924786465","0,8009428079","0,3038571134","-1,200197067","0,7219308855","-1,531997648","0,2953430385","0,0075150862","-0,018898505","0,3828902786","0,0456486236","0,2822362365","0,055500659","-0,094818655"
1,0,348988,2081288,198264,349120,0,0,0,16,667,239,24,1,75,0,0,0,"-0,324868627","-0,129790691","-0,106784136","0,1516818355","0,0868496727","-0,316888747","-0,059361425","0,3343002831","-0,354678316","0,1836002092","0,4691150364","0,2953667895","0,0409199267","0,2915480773","-0,044571853","0,0566410828"
1,0,348988,1321748,198264,349128,0,0,0,6,672,238,24,2,75,0,0,0,"0,2052821389","-0,083123707","0,4194210955","0,042688124","-0,769682724","0,3147653901","0,2006674627","-1,661703449","0,0794129859","0,2740998866","0,3995053582","0,1620691185","-0,174062127","0,4649589922","0,0123394362","0,0859587725"
1,0,348988,586548,198264,349128,0,0,0,0,670,251,23,2,75,0,0,0,"0,1515801608","-0,700429512","0,7056765262","-0,653678606","-1,226551106","1,0935592489","0,4348290189","-1,899382304","-0,447875343","0,3252178056","0,5454937415","0,5193702413","0,2161317217","0,0088932545","-0,088013735","-0,121995417"
1,0,348988,2301708,198272,349120,0,0,0,10,699,269,24,1,75,0,0,0,"-0,240500959","-0,050992189","-0,124679229","0,3463496073","0,2060523148","-0,530194739","-0,070523702","0,3604549026","-0,448158502","0,2395158394","0,5269304003","0,3010071481","0,1087111529","0,2603054261","-0,069525528","0,0846840919"
1,0,348988,1537828,198272,349128,0,0,0,0,680,242,24,1,75,0,0,0,"-0,329864486","-0,091961842","-0,033463374","-0,191968331","-0,290440115","0,2380046135","-0,207892642","0,273980512","-0,347183107","0,1863792056","0,4956410999","0,2769090769","0,0367616551","0,3047874009","-0,001433363","0,020625722"
1,0,348988,783964,198272,349128,0,0,0,0,669,226,24,1,75,0,0,0,"-0,389836944","-0,127398887","0,0745310495","-0,6957295","-0,791256752","0,9997894682","-0,373107228","0,1969760628","-0,254547674","0,1398465278","0,475177937","0,2691775359","-0,034726623","0,3304158451","0,042767244","-0,037152984"
1,0,348988,2496652,198280,349120,0,0,0,8,715,276,24,1,74,0,0,0,"-0,036402403","0,0655271484","-0,172378371","0,4217163357","0,3766532086","-0,763294308","-0,068187773","0,3799917821","-0,511855378","0,1830447121","0,510000908","0,4210277066","0,049652334","0,2054646601","0,0483619437","-0,213394411"
1,0,348988,1732016,198280,349128,0,0,0,0,642,283,24,1,75,0,0,0,"-0,333484322","-0,07532351","-0,07704385","-0,061167159","-0,16359802","0,044237088","-0,139602982","0,2960837195","-0,257743957","0,122763616","0,376593756","0,3302999205","0,163950275","0,2276345905","-0,040831013","0,0586861223"
1,0,348988,975328,198280,349128,0,0,0,0,431,267,24,1,75,0,0,0,"-0,686018051","-0,299968866","-0,07992271","-0,750612279","-0,573395817","0,781165717","-0,015286834","0,1991486144","0,3253870231","-0,247263184","-0,124994401","0,4133242741","0,2295502428","0,1773486583","0,0090903585","0,0168411641"
1,0,348988,2684312,198288,349128,0,0,0,10,448,283,24,1,75,0,0,0,"-0,579456079","-0,267804235","-0,320751719","0,3723491488","0,5759962803","-0,951157282","0,3807505198","0,3753821777","0,1364874733","-0,153244662","-0,082974807","0,4272407386","0,3337842595","0,1404777944","-0,08880338","0,1380171058"
1,0,348988,1923528,198288,349128,0,0,0,0,418,237,24,2,75,0,0,0,"-0,150523405","-0,310249995","0,177783179","0,1834286979","-0,239433435","-0,333010928","0,7324207867","-1,631815013","0,6407964567","-0,107689252","-0,204220707","0,2700194951","0,0440470507","0,367193324","0,0051648223","0,1459135198"
1,0,348988,1161672,198288,349128,0,0,0,0,432,253,24,1,75,0,0,0,"-0,694013768","-0,314879568","-0,110700303","-0,646346663","-0,438614802","0,5886372642","0,0446820918","0,2150012719","0,3007873181","-0,233867714","-0,110487631","0,4004713229","0,2089232359","0,1965740671","0,0129236261","0,0217070195"
1,0,348988,2791264,198296,349120,0,0,0,8,453,290,25,1,74,0,0,0,"-0,357749156","0,4736783004","-0,53900255","0,6193304244","0,640304025","-1,124729256","-0,052664695","0,5500618605","0,7092702041","-0,318813959","-0,292335953","0,2025695513","-0,114844228","0,5272945508","0,1620651464","0,0010300392"
1,0,348988,2107848,198296,349128,0,0,0,0,437,262,25,1,75,0,0,0,"-0,607570638","0,3437807045","-0,430996699","0,2036940079","0,1490518521","-0,39964352","-0,15368749","0,4737115183","0,8037806023","-0,27429157","-0,262702007","0,0549234246","-0,111669302","0,6223181714","0,0959252866","0,2551192488"
1,0,348988,1356264,198296,349128,0,0,0,0,551,238,24,1,75,0,0,0,"-0,53028198","-0,219355922","-0,077268712","-0,42940769","-0,352466595","0,4038579653","-0,063547595","0,2430827253","-0,014175697","-0,029063486","0,1886551805","0,3331771872","0,1056053121","0,2620177002","0,0139101861","0,0170722511"
1,0,348988,596740,198304,349120,0,0,0,8,678,241,24,1,75,0,0,0,"-0,363779843","-0,113018195","0,1215489913","-0,782438275","-0,933147158","1,1948985979","-0,454707266","0,1870182805","-0,245582742","0,1392232286","0,4865306499","0,2881507091","-0,03437494","0,3071086454","0,0280655161","-0,041636752"
1,0,348988,2310576,198304,349128,0,0,0,0,697,273,24,1,74,0,0,0,"-0,077647456","0,0569787838","-0,162986146","0,2770210264","0,2603229232","-0,577432783","-0,080007555","0,3550584761","-0,456854047","0,1497424275","0,469695988","0,4195932562","0,0592581505","0,207822353","0,0715396583","-0,225940795"
1,0,348988,1549036,198304,349128,0,0,0,0,666,246,24,1,75,0,0,0,"-0,346897074","-0,099030071","-0,041548351","-0,193280686","-0,278843521","0,2254551245","-0,187486938","0,2744924992","-0,311139014","0,1632155002","0,4615201107","0,2880092138","0,0553565267","0,2918725317","-0,003316203","0,024987865"
1,0,348988,785164,198312,349128,0,0,0,12,690,258,24,1,75,0,0,0,"-0,319148318","-0,085216011","0,1071624092","-0,630666134","-0,820201923","1,0086950778","-0,442031299","0,2117549978","-0,283186824","0,1608691921","0,504862288","0,3018995984","-0,001911282","0,28249562","0,0008884054","-0,020735289"
1,0,348988,2493988,198312,349132,0,0,0,0,701,267,24,2,74,0,0,0,"0,4828902731","0,087430373","0,2274063785","0,7678882516","0,0501505677","-0,906005136","0,4224164623","-1,54443618","-0,10245918","0,2771800324","0,4083344963","0,2912273783","-0,129863925","0,3747891269","0,0794681739","-0,13615395"
1,0,348988,1732448,198312,349132,0,0,0,0,684,250,24,1,75,0,0,0,"-0,310139887","-0,075476928","-0,059045265","-0,056458975","-0,164238723","0,0422325781","-0,169419246","0,2947849073","-0,370855806","0,1992892281","0,5038720344","0,2833782886","0,0623762299","0,290953278","-0,014250782","0,0379525107"
1,0,348988,971664,198320,349132,0,0,0,8,677,239,24,1,75,0,0,0,"-0,355218829","-0,113269364","0,0629161156","-0,548150134","-0,675482979","0,8128666977","-0,353619603","0,2230613594","-0,278581667","0,1544983902","0,4895234254","0,2868705158","-0,016380585","0,3060277555","0,0148867905","-0,017556498"
1,0,348988,2684440,198320,349132,0,0,0,0,711,282,24,2,74,0,0,0,"0,5204322932","0,1171200106","0,2063364183","0,9133110418","0,1669870753","-1,095059682","0,4438590933","-1,522384917","-0,139391371","0,2977685436","0,42353755","0,2998884318","-0,092841886","0,3544220544","0,0596796932","-0,116170397"
1,0,348988,1918804,198320,349132,0,0,0,0,636,269,24,1,75,0,0,0,"-0,353107944","-0,095706399","-0,111023546","0,0372191616","-0,025531079","-0,149813385","-0,06852343","0,3114159782","-0,263839226","0,1248816823","0,3766302667","0,3218964403","0,1477332559","0,2426697403","-0,0354451","0,0644868012"
1,0,348988,1162116,198328,349124,0,0,0,10,415,248,24,1,75,0,0,0,"-0,721052343","-0,351527698","-0,108353084","-0,657191264","-0,429060336","0,5848371656","0,0663160906","0,2185276245","0,3507858105","-0,263917176","-0,145336068","0,415655574","0,1903721275","0,1900928174","0,0046490536","0,0212020032"
1,0,348988,2795036,198328,349132,0,0,0,0,449,279,25,1,74,0,0,0,"-0,38120192","0,4700222571","-0,55254107","0,5993198476","0,6516908018","-1,131841944","-0,027961204","0,5436190246","0,7095650287","-0,319109845","-0,291180441","0,1877118467","-0,121409796","0,5449455786","0,1837549746","-0,004244643"
1,0,348988,2111388,198328,349132,0,0,0,0,433,255,24,1,75,0,0,0,"-0,659200363","-0,303547428","-0,256308127","-0,042142697","0,2083206312","-0,3769727","0,2891359017","0,3078251028","0,2110044725","-0,191288744","-0,099542952","0,4015975118","0,2674680445","0,1843887598","-0,026152817","0,0862109008"
1,0,348988,1358040,198336,349124,0,0,0,8,432,246,24,1,75,0,0,0,"-0,69299949","-0,333169517","-0,131897196","-0,521491091","-0,301797356","0,3873888571","0,0963281251","0,2377465004","0,2885740365","-0,226570638","-0,100845436","0,4040445819","0,189378345","0,1986133287","0,0009345894","0,0317869083"
1,0,348988,598264,198336,349132,0,0,0,0,422,239,24,1,75,0,0,0,"-0,745810587","-0,343877109","-0,030237167","-1,026183575","-0,811323408","1,1571219749","-0,073088616","0,1571154442","0,3757521052","-0,270957427","-0,125033849","0,3955895054","0,151600633","0,2157594491","0,0497094294","-0,021915722"
1,0,348988,2307744,198336,349132,0,0,0,0,455,275,24,1,74,0,0,0,"-0,430810315","-0,168326067","-0,296102875","0,055078258","0,3694421586","-0,607762082","0,2694828887","0,3314626288","0,1386763294","-0,242158587","-0,111542986","0,5324467167","0,229134522","0,1114684676","0,0782124534","-0,205207202"
1,0,348988,1543872,198344,349132,0,0,0,8,419,237,24,1,75,0,0,0,"-0,715953045","-0,355067088","-0,169363858","-0,425233952","-0,163693237","0,1945265947","0,1719094142","0,2530267891","0,300075419","-0,237136221","-0,123642764","0,4020345374","0,1893263755","0,2052215623","0,0011565917","0,0404308672"
1,0,348988,777228,198344,349132,0,0,0,0,504,243,24,1,75,0,0,0,"-0,615606412","-0,25983518","-0,011475199","-0,83331233","-0,729512718","0,9873061873","-0,149061488","0,1832629992","0,1595863019","-0,131597632","0,0712410246","0,3618893241","0,1144230087","0,2391240446","0,0371772613","-0,014404901"
1,0,348988,2489448,198344,349132,0,0,0,0,704,289,24,1,74,0,0,0,"-0,04518886","0,0861414869","-0,182980855","0,4136796085","0,3697997816","-0,755002893","-0,057297711","0,3759842443","-0,483601054","0,1647361752","0,4792382892","0,4317941125","0,0994366567","0,1833990148","0,0528876501","-0,205606624"
1,0,348988,1732004,198352,349124,0,0,0,8,676,238,24,1,75,0,0,0,"-0,332835132","-0,109195288","-0,055282903","-0,068752117","-0,155257576","0,0390030176","-0,152919908","0,296749719","-0,346946008","0,1863561392","0,4958419097","0,2861869568","0,0259750637","0,2992989187","-0,014232782","0,0328346955"
1,0,348988,967124,198352,349132,0,0,0,2,684,246,23,2,75,0,0,0,"0,1768437234","-0,690842356","0,6578513777","-0,402594723","-0,971168932","0,707051941","0,5184836986","-1,860386505","-0,514408112","0,3650441613","0,5920066714","0,5134077477","0,2128234298","0,0131658812","-0,099195938","-0,099519707"
